spatial_id,scene_id,split,climate,landcover,s1_timestamp_ms,s2_timestamp_ms,utm_epsg,month,min_lon,min_lat,max_lon,max_lat
14,2059,train,BS - Arid Steppe,Forest,1594815905000,1594833434468,EPSG:32614,7,-98.432949490507,23.468493310551757,-98.23598050441228,23.650066263567894
381,1814,train,"Ds - Cold, dry summer",Built up,1541130082000,1541146862000,EPSG:32636,11,35.39651710383499,38.600444441494346,35.632699508605015,38.78554248674053
988,1477,train,"Cw - Temperate, dry winter",Grassland,1570575502000,1570545537848,EPSG:32720,10,-65.23121521021714,-22.230381835461426,-65.03458298643251,-22.047193873889412
250,1122,train,"Df(c|d) - Cold, no dry season",Shrubs,1583480621000,1583458774581,EPSG:32656,3,150.02833581210666,62.12763134583844,150.42917629272532,62.31471768371372
261,673,train,"Cw - Temperate, dry winter",Shrubs,1580031912000,1580049605899,EPSG:32719,1,-66.29572175810705,-27.09806574556203,-66.08978591364085,-26.913604014085543
720,1773,train,"Cs - Temperate, dry summer",Ice/Snow,1547940426000,1547909549000,EPSG:32719,1,-70.41766941105496,-34.6509501024817,-70.19678194300914,-34.46821038082358
519,1976,train,BW - Arid desert,Cropland,1596043200000,1596017445347,EPSG:32632,7,10.3385380315697,36.22162465817735,10.564713607367542,36.40467200031795
710,982,train,BS - Arid Steppe,Ice/Snow,1607470666000,1607488203948,EPSG:32646,12,94.15957909735785,29.84839282463194,94.36915668956662,30.030921089710077
733,249,train,"Af - Tropical, rainforest",Wetlands,1587644235000,1587661712934,EPSG:32614,4,-96.74142463552229,18.166755678742906,-96.54985278800672,18.349787941783763
59,972,train,"Ds - Cold, dry summer",Forest,1576681719000,1576655967820,EPSG:32638,12,43.10676548319628,37.27092981588765,43.33688180222662,37.454606293897456
609,961,train,"Cf - Temperate, no dry season",Cropland,1576059494000,1576033781598,EPSG:32650,12,115.45001646622718,29.207893680968013,115.6585326584679,29.39066697053937
400,573,train,BW - Arid desert,Built up,1569203663000,1569221263405,EPSG:32641,9,64.06723498478691,41.472000894242484,64.3104684486326,41.65467944640832
380,869,train,"Df(a|b) - Cold, no dry season",Built up,1584936173000,1584954370600,EPSG:32636,3,30.46391474154207,50.40983056621771,30.754911404050496,50.595420204639034
380,355,train,"Df(a|b) - Cold, no dry season",Built up,1597896220000,1597914376218,EPSG:32636,8,30.46391474154207,50.40983056621771,30.754911404050496,50.595420204639034
520,1661,train,"Aw - Tropical, savannah",Cropland,1550165847000,1550138301000,EPSG:32632,2,9.623716472734767,8.765394955922032,9.806031993325977,8.946721852713447
270,2012,train,"Am - Tropical, monsoon",Shrubs,1573464155000,1573481573340,EPSG:32721,11,-54.892155482178794,-1.88869019623799,-54.71215925855279,-1.707571686193652
51,771,train,"Df(a|b) - Cold, no dry season",Forest,1560096225000,1560073513000,EPSG:32635,6,25.074064796171758,55.632446280039474,25.40058869167217,55.81672645710059
764,412,train,"Cs - Temperate, dry summer",Wetlands,1596383935000,1596358780200,EPSG:32636,8,30.707894965159525,38.33383837225414,30.942380458570852,38.51829587335255
1086,522,train,BW - Arid desert,Bare/Moss/Lichen,1547825958000,1547799754000,EPSG:32637,1,37.15512895430776,26.638603625629806,37.35899298349331,26.82166003733939
832,706,train,"Cf - Temperate, no dry season",Wetlands,1568280685000,1568298114457,EPSG:32720,9,-63.569743325994416,-33.172619782955934,-63.354404306190716,-32.991336241202276
454,1338,train,"Cf - Temperate, no dry season",Built up,1575449369000,1575423444179,EPSG:32654,12,138.3658784381842,35.61032774875284,138.59253276925773,35.79520090590485
505,594,train,"Cs - Temperate, dry summer",Cropland,1577730322000,1577704297582,EPSG:32630,12,-5.93835859814395,34.62663811817797,-5.71394790485825,34.81193221968633
412,70,train,"Ds - Cold, dry summer",Built up,1584102434000,1584078340860,EPSG:32644,3,81.48334186565529,46.993210320646305,81.74901717470735,47.1746796737491
595,41,train,"Am - Tropical, monsoon",Cropland,1587339169000,1587356597704,EPSG:32646,4,95.04891297130456,18.217998618494523,95.24035737561915,18.400854515705717
333,1612,train,"Cw - Temperate, dry winter",Built up,1578444018000,1578417500662,EPSG:32614,1,-98.21445000736668,19.00133631000505,-98.02329165889219,19.183066433588767
443,859,train,"Dw - Cold, dry winter",Built up,1585734455000,1585709837370,EPSG:32651,4,120.97221129205201,37.55584462622973,121.20353858749233,37.739778106066574
996,1515,train,"Cf - Temperate, no dry season",Grassland,1608541081000,1608558715817,EPSG:32721,12,-56.4920700918402,-34.10116527066959,-56.274070168560996,-33.91962110883476
90,1707,train,"Dw - Cold, dry winter",Forest,1571694515000,1571713187101,EPSG:32652,10,130.80778320676458,64.59196215560684,131.24030326736624,64.777132958942
377,318,train,"Df(a|b) - Cold, no dry season",Built up,1528992295000,1528969229456,EPSG:32635,6,25.321711667766323,60.20346000687758,25.691758998476256,60.38713051436644
286,179,train,"Cw - Temperate, dry winter",Shrubs,1604769226000,1604739916927,EPSG:32733,11,17.54317538791663,-16.48383992022003,17.732803985012055,-16.300791392066486
803,1561,train,"Dw - Cold, dry winter",Wetlands,1577915613000,1577933669247,EPSG:32651,1,124.08076221872092,46.87005670916328,124.34778896715119,47.05287074965453
573,588,train,BS - Arid Steppe,Cropland,1603501274000,1603518707058,EPSG:32643,10,73.41175561419944,26.188615314355285,73.61441281075709,26.371310164059064
957,1431,train,"Dw - Cold, dry winter",Grassland,1605353629000,1605328187093,EPSG:32647,11,96.40238668580776,31.34597588934461,96.61753134826397,31.530437958143594
1149,533,train,"Cf - Temperate, no dry season",Bare/Moss/Lichen,1564912670000,1564929895931,EPSG:32719,8,-71.97822530427499,-42.65932672831362,-71.72653261299574,-42.47327956246608
415,1048,train,"Am - Tropical, monsoon",Built up,1550059429000,1550032347000,EPSG:32646,2,91.65090043140063,22.36022215041454,91.84695320693692,22.54245750983231
743,479,train,"Am - Tropical, monsoon",Wetlands,1600595650000,1600612963738,EPSG:32620,9,-62.473831789478965,0.141217770833211,-62.29400800699903,0.322251599182051
653,1491,train,"Df(c|d) - Cold, no dry season",Ice/Snow,1566057410000,1566076102870,EPSG:32606,8,-144.19589318557303,60.63479351814268,-143.8128291997849,60.82239092455809
1095,120,train,BS - Arid Steppe,Bare/Moss/Lichen,1577283038000,1577257222040,EPSG:32640,12,56.44576331529653,32.5355975694524,56.65996317266573,32.71685962053123
38,149,train,ET - Tundra,Forest,1578807298000,1578824859547,EPSG:32632,1,9.886941118871269,47.02946114849022,10.15413779883861,47.211843115076924
536,1557,train,ET - Tundra,Cropland,1573792209000,1573810131118,EPSG:32635,11,23.908934156858628,41.939003496870356,24.15872207728208,42.125227359731724
468,1525,train,"Aw - Tropical, savannah",Built up,1561650281000,1561621393000,EPSG:32737,6,39.339239330698945,-11.496767368527399,39.522931089981654,-11.315537857219867
623,2114,train,"Cw - Temperate, dry winter",Cropland,1576056587000,1576074078984,EPSG:32720,12,-63.40523380572116,-30.916729884395057,-63.195449672940775,-30.735688226324555
846,1279,train,"Cf - Temperate, no dry season",Wetlands,1579857302000,1579874513288,EPSG:32721,1,-59.04430288726396,-33.714121917369326,-58.824663146471444,-33.530372483855125
511,358,train,"Cs - Temperate, dry summer",Cropland,1546969945000,1546944666000,EPSG:32631,1,1.985757355419632,35.33397133362712,2.208173279142336,35.5160228629325
2,1097,train,"Ds - Cold, dry summer",Forest,1602122036000,1602098446201,EPSG:32610,10,-122.10132002886624,49.83662082027432,-121.81870281041468,50.01906295008284
501,1166,train,BS - Arid Steppe,Cropland,1600322557000,1600340491907,EPSG:32630,9,-0.566054655822342,34.74491422803594,-0.341866064934059,34.92975786156853
207,1352,train,ET - Tundra,Shrubs,1501222109000,1501239846000,EPSG:32630,7,-0.561281307587653,42.417979667174436,-0.310589687326974,42.60345308513507
612,750,train,"Dw - Cold, dry winter",Cropland,1585734534000,1585709761390,EPSG:32651,4,121.84661154420037,41.5661781373556,122.08977957274786,41.74853956582371
219,1999,train,BS - Arid Steppe,Shrubs,1601353796000,1601371029806,EPSG:32634,9,20.312481866794464,12.261362461427426,20.49693899736537,12.44270811616066
184,419,train,"Cw - Temperate, dry winter",Shrubs,1572223295000,1572197249540,EPSG:32614,10,-99.97813382366547,23.254142339738028,-99.78121008868213,23.43597159557359
1138,327,train,"Df(c|d) - Cold, no dry season",Bare/Moss/Lichen,1572241772000,1572220682234,EPSG:32660,10,174.77457705024486,66.15073637057651,175.23362113994725,66.33586238219794
40,59,train,ET - Tundra,Forest,1557853798000,1557831866000,EPSG:32632,5,8.691531351775739,59.65769129738097,9.048527566969094,59.83772308715072
608,976,train,"Dw - Cold, dry winter",Cropland,1608890753000,1608865585934,EPSG:32650,12,118.41588477403862,40.89106453165292,118.65784787443798,41.074424860381306
351,262,train,"Df(c|d) - Cold, no dry season",Built up,1586929916000,1586948297321,EPSG:32631,4,3.010524932791796,45.65606620455513,3.268218654449657,45.836483474600406
1050,240,train,"Cf - Temperate, no dry season",Grassland,1594024893000,1593994459784,EPSG:32755,7,148.60057528807343,-26.535611792797372,148.80384690068058,-26.352625848015716
524,2278,train,"Cf - Temperate, no dry season",Cropland,1515387711000,1515405233460,EPSG:32633,1,16.305439411168322,44.833805443939966,16.563398478057167,45.01706328056293
722,1988,train,"Cs - Temperate, dry summer",Ice/Snow,1579427795000,1579445594493,EPSG:32719,1,-71.51908616982519,-37.57217934862666,-71.28718931700247,-37.38737309633978
1041,1074,train,BW - Arid desert,Grassland,1603487267000,1603504455423,EPSG:32751,10,124.70714513051512,-24.442148988038973,124.90688357746997,-24.25916206982717
354,1327,train,"Cf - Temperate, no dry season",Built up,1493572084610,1493548224000,EPSG:32632,4,8.720485530767286,53.00056843555006,9.01990131973595,53.18076827409169
1160,629,train,"Cf - Temperate, no dry season",Bare/Moss/Lichen,1546127276000,1546094161000,EPSG:32719,12,-70.56839522577172,-47.59239573491389,-70.29788540037276,-47.40908357756862
16,1317,train,"Am - Tropical, monsoon",Forest,1553169216000,1553186369000,EPSG:32615,3,-91.13371620686651,14.37541648723783,-90.94656464755923,14.557778799093425
546,1794,train,"Df(a|b) - Cold, no dry season",Cropland,1586706288000,1586682398092,EPSG:32636,4,30.558434217270737,48.877395521255586,30.839905670199304,49.06270380989297
765,524,train,"Df(a|b) - Cold, no dry season",Wetlands,1599923967000,1599899252019,EPSG:32637,9,37.89941532929955,45.60502643458238,38.159510269283054,45.78728938292895
485,21,train,"Cf - Temperate, no dry season",Cropland,1561422971000,1561397077000,EPSG:32614,6,-98.56914599772281,33.93159425685334,-98.35127554223939,34.11300491955492
789,1232,train,ET - Tundra,Wetlands,1594000449000,1594019994324,EPSG:32643,7,71.91519836852028,69.41206158031895,72.45026745574236,69.59954564100583
917,1404,train,"Df(c|d) - Cold, no dry season",Grassland,1548482067000,1548500015000,EPSG:32632,1,8.691216594850143,62.72807440001527,9.08501943975883,62.90798415822693
1164,1137,train,"Ds - Cold, dry summer",Bare/Moss/Lichen,1574243723000,1574261522154,EPSG:32719,11,-70.29027644477347,-33.48885057607579,-70.07270612232072,-33.30635485209008
753,433,train,"Df(a|b) - Cold, no dry season",Wetlands,1592755440000,1592733255047,EPSG:32634,6,23.781244645097047,58.838627797337956,24.14377574242496,59.026045582830704
108,159,train,"Cf - Temperate, no dry season",Forest,1576660815000,1576678182840,EPSG:32721,12,-59.91666497244551,-25.92345892602941,-59.71297412699599,-25.73912016391814
776,2163,train,BW - Arid desert,Wetlands,1595684975000,1595660794838,EPSG:32641,7,60.78572635032584,46.041260266740835,61.05138200997946,46.22594880096737
369,2110,train,"Df(a|b) - Cold, no dry season",Built up,1541694373000,1541669843000,EPSG:32634,11,21.546110078595092,47.625525373566354,21.815223796425816,47.80713665874519
680,2008,train,"Ds - Cold, dry summer",Ice/Snow,1555636453000,1555654113000,EPSG:32642,4,71.36527567645656,38.51627379777933,71.60109715067546,38.70130810443397
674,1463,train,"Df(a|b) - Cold, no dry season",Ice/Snow,1601388705000,1601406610235,EPSG:32611,9,-119.16260966598205,51.594974952047345,-118.86534232110708,51.77974239881353
962,452,train,"Dw - Cold, dry winter",Grassland,1597703619000,1597721017940,EPSG:32650,8,115.568332083772,51.629189846459525,115.86303337053356,51.8122266310774
1217,2320,train,"Am - Tropical, monsoon",Wetlands,1590832198000,1590849426426,EPSG:32720,5,-65.1906124014464,-14.648275794692333,-65.00327931685594,-14.465812107925016
834,841,train,"Af - Tropical, rainforest",Wetlands,1561111414000,1561128810000,EPSG:32720,6,-65.40251407743736,-2.158039701604871,-65.22245835173415,-1.976890441407928
659,1438,train,"Df(c|d) - Cold, no dry season",Ice/Snow,1549726280000,1549744702000,EPSG:32607,2,-138.26203482788435,59.79846984444827,-137.8891273127489,59.98593152165688
1029,2311,train,"Aw - Tropical, savannah",Grassland,1562429442000,1562400753000,EPSG:32736,7,33.95013629359972,-8.55957720957043,34.13238679549634,-8.378125807895081
247,1676,train,"Dw - Cold, dry winter",Shrubs,1552637244000,1552614631837,EPSG:32655,3,144.0769863462297,59.96950209496854,144.45087385949046,60.156400813788935
59,1247,train,"Ds - Cold, dry summer",Forest,1506697737000,1506671577000,EPSG:32638,9,43.10676548319628,37.27092981588765,43.33688180222662,37.454606293897456
1084,2019,train,BW - Arid desert,Bare/Moss/Lichen,1563211977000,1563185708193,EPSG:32632,7,7.731215053695259,21.159632164358307,7.925463526516968,21.341731790090545
1133,1719,train,"Am - Tropical, monsoon",Bare/Moss/Lichen,1590363589000,1590380572071,EPSG:32646,5,94.11377083546788,20.47148582872547,94.30713421530676,20.653599061166304
215,1716,train,"Df(a|b) - Cold, no dry season",Shrubs,1591028562000,1591008180594,EPSG:32633,6,17.212839146228013,63.64582384351746,17.633167790645594,63.83204552349731
462,295,train,"Aw - Tropical, savannah",Built up,1569035900000,1569053231818,EPSG:32736,9,32.30592785204422,-25.97049698414387,32.50656252007183,-25.7889992925823
726,1927,train,"Cf - Temperate, no dry season",Ice/Snow,1552117079000,1552084700000,EPSG:32759,3,169.34383202911033,-44.16112534227389,169.59825367806138,-43.977688966763274
1060,1083,train,"Df(a|b) - Cold, no dry season",Bare/Moss/Lichen,1599704929000,1599681558044,EPSG:32609,9,-131.00087871936643,55.98490681979906,-130.67101775033558,56.1693788946456
642,963,train,"Af - Tropical, rainforest",Cropland,1572951485000,1572922803166,EPSG:32749,11,112.03183605764411,-7.937138753780593,112.213799705903,-7.755686891421841
722,2313,train,"Cs - Temperate, dry summer",Ice/Snow,1606384604000,1606401805333,EPSG:32719,11,-71.51908616982519,-37.57217934862666,-71.28718931700247,-37.38737309633978
319,1151,train,BS - Arid Steppe,Built up,1587045543000,1587063256787,EPSG:32611,4,-119.91959834881243,36.63909894291319,-119.6892022108527,36.82454705170364
1115,819,train,"Dw - Cold, dry winter",Bare/Moss/Lichen,1600301911000,1600319397056,EPSG:32645,9,84.63408605663876,31.820149307723234,84.84997403192287,32.00429706722813
435,442,train,"Cw - Temperate, dry winter",Built up,1562495312000,1562469520144,EPSG:32649,7,113.34186279120425,33.706310227012864,113.56298186621547,33.890914238661786
844,2204,train,"Aw - Tropical, savannah",Wetlands,1607764797000,1607782152635,EPSG:32721,12,-58.72857154758285,-24.114286322008358,-58.52960537782376,-23.931532758931993
541,106,train,"Af - Tropical, rainforest",Cropland,1548127626000,1548144596000,EPSG:32636,1,34.66998446083607,0.374814377315936,34.849774772582215,0.55580996201295
11,697,train,BS - Arid Steppe,Forest,1557450393000,1557424574000,EPSG:32613,5,-106.9720028082212,27.994186655731472,-106.76530905297035,28.177496840739096
1052,959,train,"Af - Tropical, rainforest",Bare/Moss/Lichen,1560788131000,1560805211000,EPSG:32605,6,-155.77966402484105,19.22108128813711,-155.58644717411204,19.404519312685135
760,1087,train,"Df(a|b) - Cold, no dry season",Wetlands,1571371928000,1571390199465,EPSG:32636,10,30.036068478047504,49.065152698640446,30.32040894471549,49.25172393234558
298,1225,train,"Am - Tropical, monsoon",Shrubs,1567048078000,1567065271351,EPSG:32736,8,35.25822229326022,-16.242291877487173,35.447366282798804,-16.059483670830335
615,2305,train,BS - Arid Steppe,Cropland,1552428164000,1552445738000,EPSG:32651,3,120.49292507785754,43.63760789152534,120.7482998502378,43.82279085941692
340,1217,train,"Cs - Temperate, dry summer",Built up,1521614498000,1521631401339,EPSG:32629,3,-8.425952182477765,41.351436281131676,-8.18451213746342,41.53310978422038
732,2224,train,"Cs - Temperate, dry summer",Wetlands,1576548457000,1576523029386,EPSG:32610,12,-122.05756668829451,38.01044382710462,-121.82677894984407,38.192811860510844
390,237,train,BW - Arid desert,Built up,1556982328000,1556956373000,EPSG:32638,5,43.40840596565781,25.80137932946322,43.61037109992981,25.98406031001436
88,69,train,"Df(c|d) - Cold, no dry season",Forest,1556663778000,1556683703000,EPSG:32651,5,120.6469427059661,70.45612086479315,121.20337108528369,70.64154603133186
957,2194,train,"Dw - Cold, dry winter",Grassland,1607470641000,1607488183142,EPSG:32647,12,96.40238668580776,31.34597588934461,96.61753134826397,31.530437958143594
971,1977,train,"Dw - Cold, dry winter",Grassland,1567888088000,1567906811365,EPSG:32655,9,147.56564361850064,60.53216132763363,147.9354287438373,60.71385243060248
530,2303,train,EF - Frost,Cropland,1511584189000,1511601796463,EPSG:32634,11,23.065383959971353,42.17946714280729,23.31409704784522,42.36427113195091
540,1965,train,ET - Tundra,Cropland,1507047374000,1507021821000,EPSG:32635,10,25.041718000349025,42.232978434806256,25.289682621126996,42.41698244736885
717,1332,train,"Cf - Temperate, no dry season",Ice/Snow,1594771020000,1594737968828,EPSG:32718,7,-73.58611599433105,-47.45883204410574,-73.3159207786418,-47.2752644436641
691,1176,train,"Dw - Cold, dry winter",Ice/Snow,1600779941000,1600754355383,EPSG:32643,9,73.04114213005784,35.62549121675261,73.26641982624245,35.80920756815726
1143,555,train,"Aw - Tropical, savannah",Bare/Moss/Lichen,1561718793000,1561736184534,EPSG:32718,6,-77.15457992893091,-11.10949122258638,-76.97025960728801,-10.927394321545254
722,298,train,"Cs - Temperate, dry summer",Ice/Snow,1549409664000,1549377801000,EPSG:32719,2,-71.51908616982519,-37.57217934862666,-71.28718931700247,-37.38737309633978
1191,521,train,"Aw - Tropical, savannah",Wetlands,1554544199000,1554561415000,EPSG:32720,4,-63.73476345605772,-14.682487993011993,-63.54847206044506,-14.501067887286956
19,1134,train,"Af - Tropical, rainforest",Forest,1587253798000,1587226741415,EPSG:32616,4,-86.06760581846149,15.780190887105483,-85.87981561887231,15.961948327321615
95,1910,train,"Df(c|d) - Cold, no dry season",Forest,1571863378000,1571882318432,EPSG:32655,10,146.28063933287248,66.66153108995267,146.73849249567084,66.84243673041888
1057,1650,train,"Ds - Cold, dry summer",Bare/Moss/Lichen,1591153049000,1591134967762,EPSG:32606,6,-145.65742388566758,68.52793525870773,-145.15302506475507,68.71197492167005
112,1356,train,"Am - Tropical, monsoon",Forest,1597396501000,1597413852026,EPSG:32722,8,-53.50955563112155,-6.153910959982726,-53.3280819457547,-5.972250145162195
907,1850,train,"Df(c|d) - Cold, no dry season",Grassland,1558598292000,1558617244000,EPSG:32627,5,-21.68758146886055,64.72435091351812,-21.263016591465185,64.9052395126017
1126,1706,train,"Aw - Tropical, savannah",Bare/Moss/Lichen,1605009895000,1604983903651,EPSG:32645,11,89.61831015240216,24.40258965788718,89.81946710792874,24.586663638500166
1166,2318,train,"Cw - Temperate, dry winter",Bare/Moss/Lichen,1591311473000,1591281567902,EPSG:32720,6,-65.8976464367201,-23.901414814691126,-65.69756535658088,-23.717329760249665
516,1919,train,BW - Arid desert,Cropland,1574832119000,1574849460217,EPSG:32632,11,9.980930154857795,35.27525884200154,10.203590770825429,35.45764421597427
499,1915,train,"Am - Tropical, monsoon",Cropland,1566947187000,1566919818867,EPSG:32618,8,-73.54295787382992,10.164735429080704,-73.35942049870718,10.346518679016032
1113,365,train,"Dw - Cold, dry winter",Bare/Moss/Lichen,1605314113000,1605331215090,EPSG:32644,11,82.13909859563516,30.793554717121967,82.3507360427592,30.976083099794607
50,414,train,"Cf - Temperate, no dry season",Forest,1507783598000,1507801640742,EPSG:32634,10,19.56180022547934,42.6440036980126,19.809990771097826,42.82696011592354
345,1610,train,"Cf - Temperate, no dry season",Built up,1563862438000,1563880001055,EPSG:32631,7,0.327909201923334,52.27966429022589,0.631783930340037,52.465651424434704
85,1341,train,"Dw - Cold, dry winter",Forest,1550786911000,1550805199000,EPSG:32651,2,122.1976976277396,52.09503900992608,122.49301026276942,52.276553167927055
745,349,train,"Cs - Temperate, dry summer",Wetlands,1548482517000,1548500469000,EPSG:32630,1,-0.477661124432031,35.66851106090838,-0.250594058390638,35.8535841841241
159,2011,train,"Cs - Temperate, dry summer",Shrubs,1570413482000,1570387489496,EPSG:32611,10,-118.4596398413374,34.50964822686412,-118.2385528297326,34.69246095533786
266,1179,train,"Cf - Temperate, no dry season",Shrubs,1579599728000,1579617896577,EPSG:32719,1,-71.20788250092009,-44.174607882086114,-70.95180935363359,-43.990021309082714
389,235,train,"Df(a|b) - Cold, no dry season",Built up,1573789186000,1573807000521,EPSG:32637,11,38.23524413146776,48.07088735723507,38.50651782745251,48.25237679204534
479,2111,train,"Ds - Cold, dry summer",Cropland,1601993066000,1602010879754,EPSG:32611,10,-118.0709600026786,47.63729410422613,-117.80092085757637,47.81948748769251
14,604,train,BS - Arid Steppe,Forest,1552524085000,1552497430000,EPSG:32614,3,-98.432949490507,23.468493310551757,-98.23598050441228,23.650066263567894
559,1235,train,BW - Arid desert,Cropland,1551667067000,1551684629000,EPSG:32639,3,50.22874577215169,32.927929571757836,50.44433224469134,33.10955304815576
59,1524,train,"Ds - Cold, dry summer",Forest,1535209712000,1535183401354,EPSG:32638,8,43.10676548319628,37.27092981588765,43.33688180222662,37.454606293897456
97,1298,train,ET - Tundra,Forest,1566504527000,1566523081882,EPSG:32657,8,157.43676953067987,68.21174754185473,157.93200001896585,68.39499419253582
152,310,train,ET - Tundra,Shrubs,1554480624000,1554499552000,EPSG:32607,4,-141.76555130933713,69.3208096886277,-141.2514721963085,69.50173465416187
205,655,train,"Cs - Temperate, dry summer",Shrubs,1521614548000,1521631401339,EPSG:32629,3,-9.337027414408317,38.560498200428775,-9.106514393475658,38.74126020721829
357,1841,train,"Cf - Temperate, no dry season",Built up,1585546421000,1585564634884,EPSG:32632,3,8.78649603470174,49.12703858179319,9.061767784033973,49.307213531212305
1154,1983,train,"Cf - Temperate, no dry season",Bare/Moss/Lichen,1548286871000,1548254114000,EPSG:32719,1,-70.18304334449971,-44.508183595923484,-69.92849432109024,-44.3256549249824
627,1209,train,"Cw - Temperate, dry winter",Cropland,1563525930000,1563542875472,EPSG:32722,7,-48.323104860351634,-19.424876703202454,-48.129776035296025,-19.24135546150871
157,217,train,"Ds - Cold, dry summer",Shrubs,1568297170000,1568314945069,EPSG:32610,9,-121.2419424639789,43.29962760824468,-120.98942336063716,43.48377878397645
39,93,train,"Cs - Temperate, dry summer",Forest,1549258504000,1549276727000,EPSG:32632,2,6.982097813766802,43.85846298808264,7.237046378388218,44.04265056331838
133,1677,train,BW - Arid desert,Forest,1596490299000,1596507829956,EPSG:32750,8,118.95940870064875,-22.363422650330236,119.15615482364916,-22.180304271091238
317,154,train,"Ds - Cold, dry summer",Built up,1589076030000,1589050928017,EPSG:32610,5,-121.2446615556502,44.552768307629435,-120.98663656596412,44.73697213523326
697,532,train,BW - Arid desert,Ice/Snow,1587777259000,1587794304370,EPSG:32643,4,73.03736696681896,38.03799681143306,73.27010481040821,38.22183402610472
71,1752,train,"Am - Tropical, monsoon",Forest,1579172698000,1579145604639,EPSG:32648,1,106.56659692529391,16.36664134331567,106.75551415406274,16.548940997306087
1141,880,train,"Af - Tropical, rainforest",Bare/Moss/Lichen,1574850625000,1574868341844,EPSG:32718,11,-74.31511605309773,-9.606488342824473,-74.13240736941952,-9.425112884674297
813,151,train,ET - Tundra,Wetlands,1600896648000,1600916872221,EPSG:32653,9,135.99183803860123,70.75421883403354,136.54957215858525,70.93734466555576
10,1037,train,BS - Arid Steppe,Forest,1591794124000,1591812206351,EPSG:32613,6,-105.40233305113162,38.180605655063914,-105.17286867713072,38.36150321427589
230,2149,train,"Aw - Tropical, savannah",Shrubs,1561259336000,1561276643000,EPSG:32637,6,40.54328933276633,9.456852986406469,40.72641162585162,9.63862180536816
760,2035,train,"Df(a|b) - Cold, no dry season",Wetlands,1597506779000,1597482407825,EPSG:32636,8,30.036068478047504,49.065152698640446,30.32040894471549,49.25172393234558
1010,53,train,"Aw - Tropical, savannah",Grassland,1596617480000,1596634473529,EPSG:32723,8,-47.85053630402455,-7.616847267943639,-47.66822727623535,-7.434911872325941
1230,487,train,"Am - Tropical, monsoon",Built up,1606996953000,1607014170244,EPSG:32615,12,-92.35519244426943,14.758224912527805,-92.16859707901027,14.939724174682796
12,1201,train,BW - Arid desert,Forest,1556152724000,1556125754000,EPSG:32614,4,-97.47691205148341,16.762525187492837,-97.28760733406634,16.94481690336978
506,418,train,"Aw - Tropical, savannah",Cropland,1603564107000,1603537058697,EPSG:32630,10,-4.103958690457087,12.611992885383545,-3.918965166454802,12.793615497873594
22,2206,train,"Df(a|b) - Cold, no dry season",Forest,1547248669000,1547225356000,EPSG:32617,1,-83.82195891946911,50.92096822807394,-83.52667138095052,51.10723639823442
5,943,train,BW - Arid desert,Forest,1592790730000,1592766743139,EPSG:32610,6,-121.17090490667083,43.67704045722916,-120.91655876862639,43.861356519429094
673,1169,train,"Df(a|b) - Cold, no dry season",Ice/Snow,1567042680000,1567018791359,EPSG:32611,8,-118.15700578588884,52.31437531764831,-117.85880952010727,52.496750142368995
1120,369,train,"Dw - Cold, dry winter",Bare/Moss/Lichen,1561896946000,1561871352966,EPSG:32645,6,85.52900809822181,35.054935001157126,85.7516225758142,35.237782864763
638,324,train,"Af - Tropical, rainforest",Cropland,1558063168000,1558080626000,EPSG:32736,5,34.88550193622032,-0.91870528326206,35.065417391774744,-0.737687211475493
1152,1838,train,"Af - Tropical, rainforest",Bare/Moss/Lichen,1595844383000,1595861211664,EPSG:32719,7,-67.63340937882651,-14.073376464439862,-67.44704975459435,-13.891391474264763
354,675,train,"Cf - Temperate, no dry season",Built up,1591031305000,1591008378539,EPSG:32632,6,8.720485530767286,53.00056843555006,9.01990131973595,53.18076827409169
283,1582,train,"Am - Tropical, monsoon",Shrubs,1570090397000,1570107486889,EPSG:32724,10,-41.64079251823726,-21.07767829392681,-41.44540603861572,-20.894180803426796
936,2180,train,BS - Arid Steppe,Grassland,1564623987000,1564641500936,EPSG:32641,8,64.91283568588011,40.2363214277086,65.1536481254589,40.4206222353324
739,224,train,"Df(c|d) - Cold, no dry season",Wetlands,1602631639000,1602608889474,EPSG:32616,10,-85.27179919204056,54.98960878484446,-84.95004787050985,55.17418576132108
579,1160,train,"Cw - Temperate, dry winter",Cropland,1578789899000,1578807131957,EPSG:32644,1,78.60524292021559,24.157318341754365,78.80544237596686,24.34096479196874
962,877,train,"Dw - Cold, dry winter",Grassland,1570746815000,1570764814002,EPSG:32650,10,115.568332083772,51.629189846459525,115.86303337053356,51.8122266310774
808,1237,train,"Dw - Cold, dry winter",Wetlands,1596056624000,1596074631890,EPSG:32653,7,135.21538736413044,49.13842977449188,135.49150327352268,49.3192612463093
602,1372,train,"Am - Tropical, monsoon",Cropland,1595112218000,1595129597446,EPSG:32648,7,106.22473532636256,17.586161999862053,106.41468293922682,17.768247537683965
462,1415,train,"Aw - Tropical, savannah",Built up,1589771899000,1589789232255,EPSG:32736,5,32.30592785204422,-25.97049698414387,32.50656252007183,-25.7889992925823
83,370,train,"Af - Tropical, rainforest",Forest,1591913194000,1591930626138,EPSG:32650,6,114.49402626320996,2.7450979417731,114.67428458484022,2.926345554657179
